0.169446 0.628047
0.918411 0.350474
0.138272 0.679991
0.357976 0.397472
0.690448 0.653174
0.347159 0.628598
0.39362 0.644683
0.322891 0.363416
0.656758 0.620433
0.176581 0.910865
0.361022 0.371585
0.828242 0.412173
0.401191 0.37695
0.168123 0.676517
0.645071 0.314909
0.676772 0.360424
0.660619 0.672082
0.853279 0.355311
0.157373 0.344188
0.886952 0.344535
0.197129 0.683992
0.816984 0.397644
0.376827 0.664336
0.357967 0.373312
0.406446 0.661692
0.143291 0.384421
0.329697 0.61755
0.136507 0.816699
0.204252 0.381625
0.182696 0.632408
0.813746 0.336386
0.196043 0.658199
0.343311 0.623842
0.786564 0.339381
0.865142 0.40784
0.863407 0.639233
0.86363 0.637859
0.625726 0.359657
0.310258 0.650076
0.125108 0.645124
0.646808 0.307866
0.152091 0.675975
0.195323 0.645517
0.831993 0.668936
0.666808 0.613173
0.847858 0.632491
0.613991 0.363994
0.0711474 0.635856
0.841124 0.633616
0.637446 0.361415
0.12207 0.876527
0.665369 0.637833
0.129553 0.850517
0.858338 0.629384
0.353473 0.367381
0.151439 0.299652
0.162123 0.355968
0.168996 0.804168
0.171064 0.822541
0.625447 0.638541
0.345098 0.295307
0.844064 0.385095
0.362721 0.372285
0.833312 0.677811
0.855633 0.636909
0.344947 0.657403
0.138902 0.329596
0.294372 0.356083
0.864896 0.650297
0.334579 0.63962
0.151479 0.619044
0.318761 0.388597
0.812851 0.637011
0.174253 0.828114
0.605511 0.360561
0.187193 0.695341
0.132294 0.323136
0.834971 0.402891
0.210461 0.327698
0.367599 0.373039
0.119947 0.64005
0.133358 0.833846
0.374797 0.332311
0.851343 0.633117
0.850547 0.650201
0.169527 0.827794
0.146425 0.303582
0.377573 0.651191
0.822127 0.355627
0.640221 0.363151
0.203874 0.653217
0.631814 0.660672
0.314047 0.370356
0.153587 0.684375
0.695823 0.632571
0.856615 0.623347
0.836837 0.659591
0.857673 0.360812
0.334088 0.653533
0.14259 0.651055
0.627444 0.315741
0.17753 0.822331
0.354068 0.337074
0.881814 0.646884
0.172968 0.666942
0.664058 0.672598
0.810582 0.670133
0.614364 0.322584
0.371404 0.667476
0.379052 0.39464
0.631138 0.352014
0.658113 0.625484
0.32575 0.665857
0.673641 0.363171
0.18325 0.660607
0.191964 0.350183
0.342145 0.342616
0.672042 0.653346
0.201832 0.347995
0.853232 0.34872
0.639376 0.39716
0.628169 0.666459
0.141484 0.871222
0.688838 0.341211
0.884744 0.359896
0.185981 0.835989
0.15221 0.900262
0.854897 0.692162
0.128474 0.337211
0.344338 0.658936
0.315098 0.314288
0.632848 0.653238
0.848834 0.373515
0.279859 0.668955
0.140917 0.835856
0.867638 0.655937
0.328928 0.663473
0.829007 0.344907
0.866488 0.348166
0.896191 0.365684
0.315568 0.644084
0.397717 0.606156
0.309018 0.321126
0.13937 0.845885
0.392137 0.327172
0.150757 0.883309
0.590323 0.369165
0.845443 0.394898
0.326993 0.339872
0.868647 0.352331
0.175676 0.341984
0.349026 0.622043
0.835692 0.630765
0.620104 0.611222
0.862567 0.307787
0.131204 0.313275
0.387672 0.659882
0.662305 0.640337
0.620249 0.611875
0.370657 0.363923
0.858224 0.379886
0.122094 0.872339
0.670024 0.33702
0.343036 0.645954
0.656615 0.645144
0.638023 0.624798
0.624468 0.670293
0.353792 0.383128
0.137126 0.872687
0.113726 0.327403
0.104434 0.692071
0.640958 0.361871
0.126739 0.65302
0.834364 0.347421
0.180223 0.352725
0.381391 0.636703
0.36105 0.683441
0.663611 0.31267
0.361797 0.67667
0.165888 0.381642
0.614097 0.684237
0.615159 0.670861
0.376109 0.365191
0.352354 0.692201
0.144468 0.875598
0.346553 0.325739
0.124621 0.298094
0.162829 0.342571
0.673397 0.330731
0.866142 0.665842
0.80614 0.640723
0.141223 0.827015
0.168695 0.335336
0.396229 0.320149
0.604168 0.337627
0.141378 0.311037
0.624578 0.670538
0.843712 0.361867
0.14769 0.665048
0.135094 0.691204
0.154506 0.836239
0.162239 0.397356
0.128337 0.66567
0.827205 0.632169
0.381786 0.333481
0.848656 0.639338
0.33058 0.620216
0.220124 0.826333
0.191124 0.369425
0.644607 0.698114
0.325699 0.616826
0.823513 0.355097
0.646296 0.362298
0.14153 0.616235
0.659335 0.347695
0.647449 0.34545
0.849528 0.310583
0.625053 0.688835
0.644713 0.33851
0.167045 0.616694
0.836799 0.339261
0.661195 0.664995
0.175241 0.87711
0.130501 0.882348
0.822542 0.399427
0.10946 0.347292
0.15564 0.866075
0.1929 0.623738
0.096715 0.872488
0.860868 0.655137
0.327575 0.654045
0.10821 0.861698
0.84074 0.352898
0.136116 0.618358
0.432533 0.650451
0.352808 0.374213
0.162059 0.652957
0.862133 0.341984
0.140185 0.334528
0.416242 0.660172
0.840155 0.316575
0.142708 0.379762
0.639315 0.405511
0.162942 0.86214
0.318298 0.33443
0.657051 0.687296
0.330963 0.683328
0.365284 0.704424
0.664199 0.311984
0.861487 0.326502
0.848876 0.668545
0.229987 0.591445
0.36529 0.655867
0.623984 0.605424
0.819263 0.616437
0.851628 0.63901
0.355728 0.67374
0.862392 0.634488
0.670264 0.639231
0.677441 0.64671
0.861436 0.363848
0.333515 0.380711
0.344475 0.349302
0.155993 0.353796
0.629249 0.355265
0.657669 0.691968
0.324637 0.643675
0.30676 0.355091
0.165793 0.66387
0.765432 0.627535
0.126056 0.643713
0.341765 0.369982
0.102738 0.660963
0.165067 0.818412
0.143812 0.849269
0.878082 0.610201
0.903195 0.360134
0.129301 0.660835
0.156376 0.633531
0.62093 0.324132
0.67866 0.369829
0.37569 0.334601
0.12174 0.668616
0.17489 0.352133
0.657653 0.622688
0.631868 0.324128
0.154288 0.364591
0.833927 0.330772
0.134181 0.351181
0.612351 0.326913
0.895819 0.330339
0.868114 0.38219
0.359262 0.672833
0.65178 0.62644
0.643952 0.643095
0.80478 0.36136
0.872737 0.639104
0.841032 0.381659
0.149864 0.840735
0.168976 0.321042
0.875134 0.63192
0.61849 0.359821
0.340118 0.329649
0.847976 0.299473
0.872474 0.382674
0.144432 0.329685
0.382102 0.338945
0.664328 0.626322
0.663019 0.387314
0.847499 0.661235
0.14644 0.674508
0.655994 0.667195
0.346041 0.646079
0.151489 0.634193
0.133826 0.383562
0.116289 0.668604
0.139692 0.854097
0.136771 0.329557
0.661245 0.656141
0.861567 0.395922
0.868478 0.340663
0.160907 0.318921
0.396327 0.318022
0.099853 0.678435
0.157718 0.375128
0.654782 0.370585
0.650633 0.337655
0.202266 0.849751
0.160391 0.861
0.139288 0.320622
0.823628 0.32242
0.878761 0.374388
0.87467 0.372938
0.123999 0.87993
0.121381 0.900907
0.14091 0.350633
0.869228 0.628144
0.831938 0.597174
0.856959 0.645703
0.857799 0.365418
0.697723 0.342028
0.135064 0.844342
0.866819 0.660112
0.846862 0.345942
0.140108 0.669656
0.865134 0.651299
0.392621 0.695816
0.624746 0.339379
0.195206 0.62813
0.165286 0.3451
0.816023 0.369548
0.851355 0.643598
0.858496 0.631314
0.326756 0.339287
0.349271 0.395261
0.891126 0.702927
0.125412 0.833963
0.110344 0.793237
0.334193 0.63507
0.865007 0.313437
0.804717 0.660044
0.65853 0.327654
0.84633 0.65352
0.189273 0.330084
0.114474 0.857431
0.842172 0.671613
0.679753 0.616063
0.829018 0.337873
0.656619 0.619755
0.647354 0.340075
0.692914 0.365271
0.856496 0.334386
0.371423 0.389027
0.331389 0.640999
0.378172 0.317087
0.634917 0.684482
0.326301 0.34427
0.176484 0.350781
0.340332 0.629816
0.328173 0.632627
0.174315 0.381776
0.20408 0.319938
0.344128 0.63118
0.834791 0.29953
0.376202 0.649267
0.824187 0.652027
0.647635 0.670244
0.635013 0.321568
0.136391 0.278647
0.321303 0.29052
0.164901 0.668195
0.651877 0.70572
0.646352 0.380871
0.154137 0.835666
0.647227 0.634424
0.631607 0.63236
0.846324 0.588899
0.358379 0.654568
0.662909 0.38905
0.656647 0.650063
0.334289 0.692061
0.191961 0.377843
0.672086 0.361938
0.788526 0.360552
0.860359 0.672323
0.35077 0.605105
0.328423 0.301855
0.667103 0.63174
0.152835 0.341615
0.141961 0.627627
0.192708 0.820026
0.819078 0.584215
0.794156 0.349446
0.356414 0.666894
0.173691 0.361562
0.179773 0.667289
0.32966 0.655381
0.615969 0.686021
0.868977 0.631651
0.316258 0.6505
0.86227 0.672882
0.170116 0.339014
0.633891 0.414561
0.313658 0.650644
0.177729 0.365026
0.389453 0.608602
0.677061 0.605551
0.155473 0.819694
0.164211 0.639258
0.351381 0.333424
0.638336 0.336968
0.865781 0.671574
0.380232 0.373941
0.3247 0.336703
0.438326 0.665182
0.644873 0.681954
0.839448 0.323868
0.360665 0.645448
0.3653 0.674925
0.319072 0.642017
0.172628 0.645978
0.846176 0.355558
0.83995 0.634057
0.154526 0.346294
0.346471 0.323635
0.149193 0.352594
0.13136 0.665558
0.335639 0.35053
0.852609 0.346154
0.383554 0.289389
0.359956 0.341334
0.157639 0.307308
0.394155 0.649151
0.20504 0.863946
0.164668 0.827037
0.841835 0.661236
0.647872 0.664636
0.127436 0.347638
0.150552 0.846197
0.664381 0.408491
0.575768 0.666823
0.181652 0.35458
0.860193 0.326692
0.339408 0.624973
0.177361 0.323844
0.108118 0.600757
0.665626 0.345585
0.855229 0.33627
0.831743 0.591009
0.359832 0.645799
0.344314 0.702871
0.856311 0.406369
0.164702 0.88028
0.858739 0.618457
0.340419 0.39933
0.162341 0.353276
0.145077 0.839725
0.162614 0.328178
0.325695 0.351072
0.64402 0.374963
0.160473 0.624002
0.15461 0.326223
0.158231 0.784676
0.157011 0.833587
0.372269 0.666033
0.656095 0.334677
0.151269 0.350001
0.310986 0.613015
0.163377 0.626569
0.15956 0.83596
0.346338 0.669191
0.183725 0.320273
0.849883 0.608391
0.865975 0.663178
0.116962 0.643322
0.833176 0.604925
0.154749 0.887658
0.0900645 0.383581
0.161787 0.35175
0.114411 0.865292
0.341398 0.286885
0.664936 0.358607
0.641629 0.660558
0.610303 0.376946
0.175033 0.634198
0.0866285 0.690533
0.378241 0.316604
0.343059 0.366868
0.125417 0.864561
0.142136 0.786993
0.3514 0.348857
0.610432 0.338045
0.575161 0.37043
0.333181 0.379589
0.350908 0.313472
0.33882 0.375006
0.854538 0.364066
0.622138 0.377364
0.664691 0.319237
0.844872 0.315832
0.332186 0.352299
0.87321 0.318951
0.651339 0.328489
0.142088 0.35279
0.664135 0.645541
0.706606 0.364522
0.808892 0.666852
0.659983 0.35855
0.14615 0.845888
0.810998 0.292965
0.652321 0.689862
0.609607 0.364091
0.389427 0.329633
0.100118 0.345436
0.859564 0.629286
0.192479 0.792614
0.178814 0.301191
0.158888 0.632956
0.130014 0.874072
0.147485 0.676505
0.804926 0.423153
0.149889 0.344739
0.340959 0.634337
0.819501 0.687329
0.343466 0.350391
0.676822 0.620361
0.318809 0.353452
0.145386 0.629012
0.834388 0.660796
0.149559 0.640973
0.162356 0.846016
0.149982 0.89774
0.167968 0.392035
0.640564 0.369804
0.128981 0.644909
0.13325 0.646258
0.333164 0.358707
0.657207 0.365961
0.114417 0.35425
0.701289 0.619061
0.816755 0.681111
0.184357 0.844377
0.152706 0.324608
0.639255 0.678222
0.368677 0.299905
0.326223 0.337
0.648977 0.646167
0.86726 0.637929
0.319779 0.352117
0.657062 0.330125
0.128155 0.890514
0.600173 0.370224
0.866166 0.647746
0.594856 0.681619
0.111605 0.831442
0.862131 0.691841
0.192831 0.619958
0.857604 0.326174
0.609366 0.309077
0.822895 0.408593
0.863264 0.368209
0.181895 0.866789
0.859556 0.386049
0.336529 0.35431
0.638411 0.378436
0.837219 0.351047
0.794207 0.349304
0.610681 0.610869
0.338074 0.362811
0.127387 0.720143
0.8603 0.366091
0.348945 0.668464
0.329422 0.310416
0.838549 0.67349
0.0956035 0.873876
0.348189 0.329309
0.178659 0.690049
0.372084 0.329014
0.358511 0.659995
0.906665 0.329117
0.654934 0.641271
0.86819 0.342729
0.338449 0.302477
0.84651 0.639334
0.376586 0.38054
0.832451 0.626727
0.143248 0.884744
0.169068 0.366419
0.164256 0.385772
0.360192 0.348184
0.401804 0.355114
0.66624 0.661535
0.641251 0.687927
0.651677 0.628495
0.343692 0.367677
0.324118 0.684196
0.862116 0.636857
0.869269 0.318077
0.837117 0.632129
0.127332 0.652039
0.14891 0.808194
0.831868 0.324185
0.827323 0.642584
0.311112 0.316067
0.65965 0.337828
0.173672 0.67419
0.865064 0.639038
0.618974 0.352506
0.340866 0.670202
0.668975 0.37601
0.631777 0.694433
0.847965 0.613613
0.645052 0.659545
0.111043 0.627649
0.870905 0.626073
0.369254 0.367626
0.657464 0.662884
0.895381 0.631701
0.349384 0.617818
0.143382 0.300854
0.132319 0.339786
0.651134 0.642383
0.0882534 0.667277
0.824612 0.639274
0.354607 0.656736
0.688348 0.341849
0.797132 0.657227
0.199589 0.418981
0.865123 0.307046
0.131646 0.343865
0.617026 0.307026
0.374967 0.385102
0.717175 0.352582
0.726209 0.638528
0.361057 0.32468
0.157948 0.847283
0.415486 0.629728
0.638937 0.345205
0.137548 0.615333
0.379255 0.3525
0.863315 0.609152
0.891008 0.329334
0.170455 0.832083
0.846995 0.376787
0.662716 0.36234
0.175103 0.800266
0.161869 0.362192
0.36845 0.325301
0.165956 0.301357
0.200521 0.665292
0.818194 0.369703
0.656583 0.695858
0.83199 0.330916
0.142988 0.646546
0.825687 0.642165
0.145335 0.368138
0.83842 0.377386
0.841347 0.289751
0.807314 0.316841
0.180543 0.68839
0.621943 0.367797
0.139572 0.367777
0.107722 0.355932
0.856085 0.37888
0.122714 0.366665
0.832188 0.331087
0.344684 0.684368
0.633744 0.658979
0.601054 0.333968
0.365321 0.361262
0.321431 0.658309
0.14173 0.63585
0.138262 0.829932
0.1141 0.838049
0.206072 0.854692
0.621224 0.329521
0.113987 0.688786
0.139471 0.657154
0.333366 0.382071
0.382477 0.660982
0.15739 0.346411
0.17938 0.367413
0.17889 0.921563
0.673462 0.324488
0.326609 0.377541
0.843062 0.324493
0.67055 0.304405
0.173154 0.375553
0.836195 0.348135
0.188573 0.889823
0.872846 0.684546
0.368569 0.332039
0.37164 0.70527
0.155491 0.63346
0.620156 0.647407
0.145474 0.676844
0.149334 0.880485
0.122906 0.676201
0.848464 0.669358
0.860195 0.685311
0.143345 0.622271
0.180419 0.85942
0.143775 0.855762
0.360937 0.65841
0.173252 0.379137
0.849099 0.357979
0.158528 0.658
0.824935 0.314795
0.15384 0.812946
0.675166 0.627306
0.113848 0.673888
0.648473 0.375898
0.829866 0.646124
0.648523 0.350306
0.819845 0.323371
0.150031 0.361508
0.379339 0.315879
0.693224 0.639564
0.125927 0.685493
0.337073 0.323443
0.161105 0.866145
0.639837 0.649018
0.389827 0.65589
0.614919 0.650379
0.140067 0.715781
0.124907 0.650267
0.164373 0.333114
0.163401 0.603212
0.334544 0.644032
0.160455 0.363931
0.34352 0.331398
0.645249 0.641024
0.866079 0.656754
0.158839 0.913187
0.8533 0.31609
0.64957 0.668179
0.127016 0.388808
0.154112 0.867698
0.68903 0.667897
0.620449 0.348741
0.0848709 0.81611
0.663842 0.657055
0.880986 0.644616
0.664062 0.360093
0.18635 0.356049
0.140837 0.628546
0.193815 0.676514
0.701895 0.362371
0.353522 0.598803
0.370134 0.666895
0.667209 0.625484
0.653146 0.652885
0.606986 0.622414
0.609843 0.614084
0.356063 0.376053
0.640762 0.663896
0.341321 0.31156
0.133274 0.344108
0.386038 0.684436
0.64415 0.358667
0.827978 0.674454
0.158003 0.858635
0.320313 0.346472
0.399009 0.642911
0.156022 0.860708
0.128965 0.831551
0.160226 0.857722
0.153549 0.641661
0.143723 0.838089
0.851723 0.364941
0.63619 0.394666
0.873089 0.657924
0.14813 0.335892
0.176919 0.842371
0.838463 0.324243
