0.850762 0.143195 0.663344 0.351288
0.354664 0.853432 0.649005 0.15072
0.137716 0.846457 0.358599 0.150882
0.851662 0.142076 0.649232 0.352368
0.145697 0.852108 0.345749 0.142108
0.144742 0.848426 0.651008 0.655256
0.146403 0.85552 0.339999 0.156459
0.648347 0.65998 0.854805 0.643805
0.149483 0.656224 0.64218 0.162112
0.346161 0.848248 0.656233 0.156821
0.339616 0.844768 0.654113 0.143072
0.148975 0.853912 0.356764 0.153788
0.655083 0.145503 0.849405 0.85069
0.85765 0.147057 0.655317 0.351837
0.157129 0.857294 0.642851 0.6598
0.852187 0.149696 0.653604 0.340736
0.650388 0.643171 0.844171 0.65283
0.148414 0.64317 0.652702 0.146501
0.652597 0.148007 0.846103 0.858093
0.851479 0.153383 0.644601 0.349735
0.358975 0.146562 0.649055 0.640172
0.345487 0.849191 0.645625 0.156829
0.660688 0.639839 0.847221 0.671664
0.141512 0.642561 0.64859 0.147482
0.654884 0.646578 0.845107 0.658599
0.15219 0.838635 0.345663 0.158282
0.164761 0.848773 0.351685 0.145124
0.651631 0.649373 0.845937 0.650259
0.157351 0.847568 0.648058 0.651685
0.35716 0.849925 0.648993 0.146155
0.345265 0.83964 0.651434 0.152702
0.354241 0.152809 0.642978 0.655304
0.643469 0.652999 0.848553 0.653395
0.348943 0.154348 0.646372 0.646279
0.344184 0.847404 0.65717 0.136938
0.34919 0.849044 0.651425 0.158156
0.35569 0.854223 0.650981 0.152319
0.649684 0.156226 0.844619 0.852329
0.644756 0.653584 0.855988 0.642651
0.334814 0.845463 0.652546 0.149676
0.146789 0.859396 0.660006 0.657395
0.646191 0.150731 0.847138 0.846707
0.834953 0.153585 0.650828 0.356133
0.141847 0.839092 0.640229 0.648689
0.859819 0.158128 0.642203 0.3557
0.356483 0.847555 0.644495 0.148302
0.3515 0.152414 0.647312 0.641682
0.350724 0.154534 0.655152 0.646968
0.153057 0.847637 0.641312 0.65802
0.646371 0.148505 0.848012 0.842526
0.657596 0.653498 0.846745 0.653153
0.65374 0.634463 0.851496 0.650439
0.149434 0.837672 0.35004 0.145928
0.148759 0.657249 0.653992 0.143144
0.153041 0.858664 0.349918 0.15501
0.361155 0.856358 0.657605 0.145418
0.146554 0.841501 0.656722 0.642673
0.15582 0.841376 0.344341 0.133127
0.145476 0.855736 0.648471 0.643308
0.846023 0.143984 0.653709 0.352416
0.155487 0.854118 0.347392 0.150916
0.153394 0.855114 0.359549 0.158422
0.356118 0.14559 0.650705 0.650817
0.151709 0.837811 0.651986 0.633335
0.649455 0.653112 0.852236 0.647908
0.356299 0.86261 0.649078 0.152829
0.349834 0.146116 0.652045 0.652653
0.158445 0.652736 0.645652 0.152231
0.649847 0.157199 0.851358 0.846227
0.653775 0.154506 0.86277 0.856034
0.347234 0.839148 0.648667 0.153376
0.151773 0.852708 0.354374 0.157579
0.146622 0.857913 0.657476 0.648842
0.1563 0.850836 0.647049 0.650043
0.154044 0.852308 0.347763 0.154576
0.667146 0.642704 0.848525 0.637033
0.14938 0.854046 0.345802 0.152382
0.647352 0.146419 0.843757 0.854141
0.651428 0.145065 0.846654 0.853122
0.145931 0.859193 0.644829 0.658346
0.846044 0.154038 0.649297 0.341291
0.84637 0.143431 0.651815 0.355322
0.344235 0.14334 0.647039 0.645911
0.835143 0.146184 0.638806 0.349584
0.646381 0.657322 0.84523 0.653792
0.355068 0.862597 0.64914 0.150036
0.149803 0.643825 0.661705 0.154595
0.351931 0.853161 0.66144 0.162064
0.353009 0.153631 0.656636 0.651004
0.346961 0.147194 0.652762 0.650328
0.141301 0.643885 0.643185 0.15006
0.859591 0.145746 0.653137 0.348592
0.342334 0.149421 0.647347 0.652773
0.853653 0.164039 0.65534 0.345665
0.146272 0.853508 0.648369 0.654529
0.841676 0.14385 0.650324 0.346087
0.350051 0.842899 0.647744 0.150261
0.648921 0.654504 0.844809 0.645919
0.339166 0.158883 0.644737 0.65056
0.152624 0.650195 0.6415 0.144961
0.342363 0.144498 0.658641 0.645941
0.660056 0.650761 0.846143 0.653773
0.149401 0.850491 0.64949 0.649612
0.644651 0.147088 0.853452 0.841735
0.138707 0.636477 0.651753 0.146562
0.147953 0.63729 0.645146 0.154719
0.648459 0.648488 0.842729 0.642343
0.145507 0.646252 0.650988 0.155908
0.354607 0.154259 0.637562 0.639763
0.65285 0.148768 0.850789 0.848764
0.349772 0.853516 0.647792 0.151901
0.354957 0.84886 0.653656 0.152256
0.145114 0.640727 0.64482 0.153232
0.354041 0.849475 0.655885 0.148995
0.14489 0.840618 0.346548 0.154438
0.156612 0.653859 0.642298 0.153856
0.844482 0.160348 0.658723 0.335737
0.15086 0.840364 0.640303 0.645483
0.153322 0.650541 0.639772 0.149054
0.148444 0.852336 0.350259 0.154669
0.347672 0.852101 0.65602 0.154582
0.158054 0.860466 0.351364 0.166127
0.357909 0.848099 0.654916 0.159589
0.647898 0.637069 0.845898 0.643084
0.147155 0.634447 0.664289 0.135342
0.346497 0.159158 0.645079 0.649322
0.845835 0.14601 0.645212 0.350579
0.349142 0.150751 0.656004 0.644381
0.864352 0.154513 0.660086 0.345408
0.363296 0.839197 0.656779 0.143737
0.139471 0.647321 0.651843 0.139921
0.35931 0.140964 0.649698 0.632688
0.649765 0.656473 0.848358 0.6425
0.358025 0.859926 0.641789 0.151954
0.139254 0.848249 0.647778 0.652579
0.652618 0.14727 0.855051 0.865581
0.162719 0.847456 0.658186 0.651973
0.650052 0.643222 0.852406 0.652456
0.147492 0.649463 0.651369 0.147399
0.146074 0.853541 0.346596 0.157779
0.649592 0.652489 0.855367 0.663675
0.641046 0.641538 0.846119 0.656372
0.645949 0.161592 0.855035 0.848735
0.15758 0.842235 0.654036 0.645063
0.142058 0.836373 0.351902 0.164853
0.650804 0.661105 0.847763 0.641351
0.655493 0.151294 0.839919 0.857333
0.358373 0.839491 0.649715 0.152106
0.152224 0.844051 0.352602 0.156369
0.652589 0.648279 0.853626 0.643734
0.148844 0.647303 0.655557 0.149096
0.355019 0.144925 0.64842 0.659618
0.371063 0.148148 0.64826 0.656929
0.849189 0.143351 0.651663 0.340251
0.851153 0.147878 0.650797 0.348768
0.357677 0.858853 0.649701 0.156746
0.348361 0.849584 0.643112 0.145021
0.663965 0.649048 0.849398 0.657388
0.646949 0.661883 0.841667 0.650904
0.645304 0.656448 0.850939 0.647504
0.151881 0.649672 0.652086 0.141723
0.352194 0.145332 0.654036 0.651084
0.345576 0.143052 0.646485 0.650109
0.64642 0.655488 0.845842 0.65169
0.144947 0.858144 0.648823 0.647844
0.349631 0.145886 0.65364 0.648925
0.640543 0.157344 0.851809 0.846697
0.147535 0.846453 0.350881 0.154068
0.645511 0.158982 0.857808 0.852883
0.657822 0.140431 0.854729 0.847746
0.357179 0.84032 0.646928 0.14988
0.142306 0.649704 0.645676 0.146931
0.651026 0.143053 0.854402 0.851848
0.153049 0.859947 0.653761 0.648414
0.854705 0.147361 0.645599 0.342569
0.650361 0.153787 0.855853 0.857664
0.141051 0.663879 0.653196 0.148958
0.847017 0.144249 0.641592 0.34729
0.157392 0.842516 0.653568 0.646034
0.146539 0.853553 0.651539 0.651599
0.661141 0.641981 0.846929 0.654203
0.147791 0.847983 0.351673 0.149994
0.853884 0.143293 0.6508 0.370328
0.847776 0.152625 0.645738 0.348844
0.153744 0.865376 0.346007 0.155008
0.148797 0.652234 0.64153 0.147441
0.144738 0.847621 0.656394 0.646344
0.658537 0.658566 0.838286 0.652728
0.650285 0.143958 0.850248 0.851432
0.140839 0.655747 0.646141 0.15453
0.662392 0.160052 0.846161 0.84887
0.644499 0.647882 0.849174 0.648431
0.656285 0.656291 0.844597 0.660849
0.147122 0.843309 0.644922 0.645055
0.156959 0.846212 0.645508 0.645198
0.858381 0.150317 0.651505 0.351847
0.152219 0.851439 0.359563 0.138442
0.345637 0.151664 0.645965 0.643222
0.855297 0.140131 0.645413 0.340325
0.143598 0.644376 0.661151 0.152912
0.15006 0.848438 0.656405 0.653393
0.152852 0.850601 0.659385 0.649426
0.641386 0.654733 0.842091 0.653615
0.645411 0.150556 0.847603 0.855041
0.151101 0.840249 0.357794 0.148265
0.642658 0.645389 0.859589 0.658023
0.142113 0.848775 0.348379 0.152547
0.144021 0.656729 0.648037 0.160313
0.15634 0.844194 0.656535 0.650585
0.650159 0.638094 0.847092 0.644599
0.154938 0.842248 0.650638 0.646162
0.352421 0.153206 0.647099 0.652639
0.149877 0.656402 0.654338 0.151489
0.138522 0.844447 0.651526 0.650468
0.348628 0.138612 0.646746 0.652035
0.34993 0.86237 0.649067 0.150688
0.361717 0.160715 0.650808 0.651563
0.149661 0.856119 0.350656 0.146838
0.647032 0.148766 0.850249 0.84206
0.647884 0.647958 0.855512 0.660741
0.843476 0.152605 0.656011 0.34704
0.351309 0.139034 0.653462 0.651411
0.649318 0.631591 0.847692 0.635808
0.349379 0.854271 0.649065 0.153794
0.15749 0.856362 0.648443 0.661024
0.352949 0.835943 0.645068 0.140446
0.14575 0.844659 0.64446 0.658481
0.340843 0.145784 0.656823 0.648967
0.141049 0.651609 0.652479 0.140445
0.646848 0.146275 0.846215 0.853227
0.163241 0.859267 0.648769 0.65148
0.351083 0.146304 0.66072 0.661274
0.644037 0.154269 0.856333 0.864434
0.146495 0.849086 0.66002 0.64061
0.652954 0.643593 0.850202 0.660412
0.657123 0.656019 0.861849 0.651798
0.350395 0.854881 0.654619 0.144795
0.642706 0.667753 0.839216 0.659014
0.852282 0.163333 0.649196 0.337413
0.851788 0.147136 0.642403 0.348618
0.650148 0.156819 0.856784 0.847241
0.633069 0.655916 0.843999 0.641637
0.365421 0.147464 0.648075 0.649391
0.351297 0.84234 0.646108 0.145533
0.652719 0.147259 0.846532 0.84672
0.151106 0.849758 0.347553 0.151207
0.16422 0.84907 0.643319 0.654437
0.360222 0.153051 0.65766 0.648223
0.64124 0.642543 0.849392 0.651686
0.152475 0.855711 0.656006 0.646452
0.155939 0.861035 0.348787 0.157024
0.15368 0.648835 0.644082 0.144532
0.653559 0.644669 0.844837 0.651881
0.645008 0.149599 0.854405 0.842105
0.353833 0.842373 0.642346 0.148007
0.641752 0.144471 0.852688 0.842282
0.153263 0.655482 0.6551 0.15593
0.85258 0.156257 0.651453 0.354395
0.150068 0.849889 0.342858 0.146953
0.341332 0.856441 0.645374 0.159207
0.647613 0.157304 0.851912 0.857759
0.64134 0.644784 0.847478 0.640673
0.149212 0.646354 0.644076 0.157459
0.34738 0.138492 0.649146 0.647678
0.646676 0.146188 0.857017 0.836561
0.647944 0.645371 0.850992 0.655495
0.342934 0.862916 0.641086 0.155978
0.345145 0.150774 0.655983 0.647272
0.15345 0.85674 0.35668 0.151924
0.351341 0.143916 0.651317 0.639808
0.854382 0.143834 0.644064 0.345897
0.149606 0.653613 0.653647 0.154952
0.655677 0.650431 0.853565 0.661865
0.350359 0.856322 0.660009 0.151084
0.149904 0.84656 0.339855 0.156234
0.153159 0.838416 0.350077 0.148087
0.152325 0.852931 0.654517 0.656142
0.650109 0.141533 0.845582 0.849426
0.363958 0.85406 0.657797 0.160856
0.849052 0.147559 0.651961 0.349523
0.642067 0.65222 0.841281 0.649558
0.651221 0.148695 0.861425 0.842491
0.836602 0.150852 0.65232 0.342716
0.137468 0.849203 0.650092 0.646818
0.141986 0.856782 0.341442 0.150387
0.148548 0.852407 0.660098 0.652313
0.134984 0.856479 0.6493 0.64322
0.855117 0.141309 0.638829 0.342755
0.639525 0.651863 0.844843 0.653004
0.357575 0.146102 0.650789 0.653137
0.1588 0.842871 0.652225 0.656176
0.34588 0.140813 0.653568 0.642775
0.141192 0.846447 0.659334 0.651523
0.144568 0.860474 0.357715 0.144045
0.855606 0.152573 0.647636 0.360076
0.146929 0.65711 0.645759 0.153326
0.156847 0.851153 0.345353 0.155537
0.846166 0.149839 0.650046 0.339633
0.14515 0.849895 0.340225 0.148086
0.355834 0.854811 0.646844 0.148605
0.148973 0.857061 0.663992 0.65553
0.14758 0.859601 0.646655 0.65126
0.161138 0.646797 0.653888 0.143527
0.657675 0.158472 0.856097 0.851929
0.140957 0.638272 0.654907 0.147849
0.156457 0.849637 0.348981 0.146765
0.840459 0.154206 0.653145 0.350412
0.832461 0.169713 0.635768 0.352899
0.345351 0.844719 0.648171 0.145639
0.33799 0.150005 0.655672 0.650552
0.149035 0.856007 0.653119 0.640705
0.139057 0.853299 0.652193 0.647985
0.867732 0.148894 0.650378 0.356236
0.646121 0.649727 0.844627 0.649899
0.34743 0.853158 0.654177 0.144293
0.156161 0.8448 0.345251 0.137421
0.352862 0.842658 0.645397 0.147009
0.361735 0.152521 0.6575 0.649515
0.345725 0.141901 0.646925 0.650729
0.859722 0.145801 0.654421 0.346805
0.352648 0.151773 0.657126 0.65759
0.64641 0.655675 0.839067 0.651223
0.644518 0.646086 0.838993 0.639061
0.655759 0.15176 0.837334 0.845928
0.644922 0.650612 0.854091 0.652714
0.648744 0.650237 0.850915 0.641307
0.839896 0.15468 0.656081 0.354021
0.149079 0.857264 0.355524 0.143045
0.851107 0.146221 0.654851 0.354693
0.645704 0.151006 0.839553 0.858711
0.644066 0.660145 0.840739 0.647337
0.34911 0.84866 0.655132 0.148294
0.658192 0.647622 0.847965 0.664591
0.146498 0.649143 0.660218 0.146695
0.14515 0.661849 0.651018 0.148154
0.646983 0.15145 0.851963 0.841882
0.344245 0.138035 0.637991 0.656031
0.647599 0.640977 0.848946 0.646809
0.155278 0.649089 0.655561 0.160787
0.650288 0.652188 0.849773 0.656673
0.352667 0.14515 0.655956 0.659178
0.351986 0.163069 0.643646 0.653269
0.35803 0.144224 0.651877 0.658254
0.646078 0.642019 0.851836 0.643659
0.133668 0.650452 0.642855 0.141142
0.644823 0.649525 0.855974 0.649198
0.656695 0.159902 0.854022 0.846299
0.143798 0.65406 0.648305 0.147118
0.34533 0.849054 0.655509 0.152608
0.861538 0.158821 0.656989 0.349513
0.144393 0.858624 0.648935 0.65168
0.140782 0.852523 0.348319 0.149958
0.648057 0.152863 0.851481 0.833727
0.647173 0.650533 0.849831 0.643773
0.645543 0.140608 0.842129 0.846572
0.148841 0.855918 0.344598 0.14108
0.347936 0.139672 0.64593 0.652918
0.346418 0.160505 0.646444 0.646461
0.146407 0.849407 0.350159 0.146671
0.859637 0.156996 0.643913 0.359068
0.339382 0.151424 0.651309 0.648041
0.150043 0.64004 0.653293 0.148025
0.148822 0.650523 0.661544 0.153608
0.645067 0.15137 0.851805 0.855015
0.647015 0.651388 0.845212 0.647464
0.135477 0.658739 0.655469 0.140349
0.352658 0.83997 0.657598 0.148462
0.351763 0.860898 0.648035 0.150725
0.351971 0.157818 0.646248 0.644074
0.655689 0.653063 0.852907 0.643922
0.34309 0.847453 0.641563 0.145614
0.855833 0.152021 0.646172 0.35088
0.354589 0.145357 0.651349 0.653192
0.146174 0.860686 0.34286 0.150228
0.352942 0.848645 0.649413 0.152596
0.646836 0.14358 0.845318 0.848227
0.344487 0.856014 0.635711 0.153293
0.659863 0.162198 0.841133 0.860896
0.657096 0.144331 0.850341 0.852131
0.655698 0.145292 0.837535 0.846757
0.148279 0.65704 0.660571 0.141382
0.348005 0.150723 0.647493 0.649166
0.64224 0.664908 0.845874 0.646655
0.148078 0.863354 0.646475 0.643972
0.652784 0.148542 0.848285 0.852321
0.153502 0.844979 0.645839 0.634439
0.650809 0.153903 0.849465 0.857945
0.348074 0.848959 0.640288 0.147792
0.158442 0.848762 0.669388 0.662027
0.847427 0.160683 0.653094 0.348725
0.153382 0.84716 0.646363 0.64144
0.846789 0.158349 0.631789 0.350714
0.345789 0.857717 0.641049 0.142106
0.852874 0.138471 0.653639 0.342364
0.141088 0.640154 0.647248 0.162014
0.355635 0.150366 0.64685 0.653924
0.159317 0.849011 0.654787 0.661236
0.150402 0.647437 0.658178 0.152172
0.159463 0.845779 0.654938 0.64785
0.355177 0.845085 0.63462 0.138418
0.343809 0.144663 0.643988 0.644286
0.355424 0.849326 0.636658 0.13936
0.143462 0.857148 0.650948 0.661368
0.359609 0.848838 0.646684 0.149954
0.351208 0.846459 0.654194 0.151397
0.15016 0.847995 0.366723 0.153121
0.848623 0.151848 0.656308 0.349087
0.157873 0.86054 0.342492 0.160412
0.3663 0.137632 0.645968 0.643718
0.847387 0.154672 0.643297 0.350642
0.143598 0.643278 0.644376 0.158441
0.649213 0.651443 0.844021 0.642094
0.348636 0.152815 0.647597 0.654891
0.35175 0.151338 0.652597 0.640956
0.158031 0.650534 0.646806 0.153854
0.148857 0.835387 0.641491 0.63954
0.661215 0.136087 0.847819 0.846201
0.658943 0.648301 0.842086 0.640966
0.358427 0.838099 0.648937 0.146688
0.154066 0.833032 0.350112 0.140182
0.145654 0.650396 0.644045 0.147312
0.653602 0.13653 0.849356 0.85534
0.338908 0.143881 0.640671 0.656
0.138556 0.847925 0.659063 0.655737
0.860449 0.154835 0.645766 0.349676
0.653406 0.149866 0.856142 0.841981
0.845453 0.14085 0.65586 0.356556
0.144478 0.858874 0.34565 0.144128
0.347007 0.149709 0.649135 0.653414
0.349116 0.161502 0.652993 0.645574
0.166973 0.83511 0.63759 0.661324
0.348426 0.84636 0.636715 0.152338
0.648772 0.659259 0.845863 0.65486
0.353342 0.15189 0.649582 0.649109
0.852419 0.157393 0.652427 0.343534
0.151554 0.858336 0.352762 0.152183
0.353437 0.853005 0.659592 0.147985
0.353311 0.15239 0.655188 0.664633
0.340414 0.150515 0.652259 0.646763
0.335398 0.84114 0.657298 0.157289
0.153419 0.647998 0.641914 0.144975
0.652611 0.651918 0.855789 0.660095
0.846626 0.157376 0.643429 0.344016
0.15214 0.844546 0.344261 0.149182
0.634712 0.141493 0.845348 0.853587
0.16287 0.659064 0.639748 0.15545
0.645539 0.153507 0.860603 0.855608
0.850136 0.152974 0.64676 0.354919
0.850115 0.155753 0.654453 0.354907
0.145334 0.646012 0.655339 0.161894
0.152762 0.838294 0.347758 0.138216
0.639821 0.645184 0.844768 0.651062
0.854414 0.150194 0.653314 0.336741
0.846368 0.159241 0.65193 0.354022
0.345054 0.157498 0.655428 0.652424
0.334364 0.13984 0.654136 0.66095
0.152419 0.845285 0.344241 0.143654
0.655165 0.655939 0.852815 0.655233
